Sample description: chromixs
Sample: chromixs  c= 0 mg/ml  Code: chromixs
 1.635600e+000  4.042055e-004  6.542092e-005
 1.638370e+000  4.796408e-004  6.585852e-005
 1.641140e+000  5.979065e-004  6.550021e-005
 1.643920e+000  5.308078e-004  6.539028e-005
 1.646690e+000  5.417783e-004  6.493662e-005
 1.649460e+000  4.643167e-004  6.490400e-005
 1.652230e+000  5.160115e-004  6.506882e-005
 1.655000e+000  4.954716e-004  6.463937e-005
 1.657770e+000  4.684717e-004  6.485102e-005
 1.660540e+000  5.414858e-004  6.495078e-005
 1.663310e+000  5.698674e-004  6.467266e-005
 1.666080e+000  5.404233e-004  6.471528e-005
 1.668850e+000  6.104194e-004  6.418937e-005
 1.671620e+000  5.337029e-004  6.490705e-005
 1.674390e+000  4.129532e-004  6.449706e-005
 1.677160e+000  4.428860e-004  6.412695e-005
 1.679930e+000  4.111222e-004  6.401949e-005
 1.682700e+000  4.574135e-004  6.379882e-005
 1.685470e+000  5.698465e-004  6.468186e-005
 1.688250e+000  4.836298e-004  6.409627e-005
 1.691020e+000  5.096977e-004  6.405372e-005
 1.693790e+000  5.653379e-004  6.440199e-005
 1.696560e+000  4.739899e-004  6.379249e-005
 1.699330e+000  3.758138e-004  6.412338e-005
 1.702100e+000  3.909685e-004  6.366473e-005
 1.704870e+000  5.188282e-004  6.375265e-005
 1.707640e+000  4.033122e-004  6.394298e-005
 1.710410e+000  4.569389e-004  6.345742e-005
 1.713180e+000  4.823674e-004  6.368437e-005
 1.715950e+000  4.795419e-004  6.290654e-005
 1.718720e+000  4.514363e-004  6.337966e-005
 1.721490e+000  4.490647e-004  6.331568e-005
 1.724260e+000  4.229601e-004  6.307446e-005
 1.727030e+000  4.594568e-004  6.306983e-005
 1.729810e+000  5.181667e-004  6.304402e-005
 1.732580e+000  4.663977e-004  6.283984e-005
 1.735350e+000  4.568166e-004  6.310521e-005
 1.738120e+000  4.905560e-004  6.274126e-005
 1.740890e+000  4.155152e-004  6.269658e-005
 1.743660e+000  4.298700e-004  6.277704e-005
 1.746430e+000  4.560192e-004  6.272553e-005
 1.749200e+000  4.327801e-004  6.251671e-005
 1.751970e+000  4.517751e-004  6.241007e-005
 1.754740e+000  4.644890e-004  6.267416e-005
 1.757510e+000  5.283718e-004  6.260820e-005
 1.760280e+000  4.493387e-004  6.241273e-005
 1.763050e+000  6.044087e-004  6.248084e-005
 1.765820e+000  3.513843e-004  6.227927e-005
 1.768590e+000  2.967461e-004  6.224044e-005
 1.771360e+000  3.028094e-004  6.247134e-005
 1.774140e+000  4.470441e-004  6.234688e-005
 1.776910e+000  4.574717e-004  6.239280e-005
 1.779680e+000  4.765173e-004  6.242418e-005
 1.782450e+000  4.761390e-004  6.229853e-005
 1.785220e+000  4.068217e-004  6.232078e-005
 1.787990e+000  5.519091e-004  6.217805e-005
 1.790760e+000  5.829382e-004  6.236594e-005
 1.793530e+000  5.021796e-004  6.212921e-005
 1.796300e+000  4.012542e-004  6.197699e-005
 1.799070e+000  4.877075e-004  6.218256e-005
 1.801840e+000  3.388163e-004  6.187628e-005
 1.804610e+000  5.758288e-004  6.224536e-005
 1.807380e+000  3.559104e-004  6.181412e-005
 1.810150e+000  3.760199e-004  6.156000e-005
 1.812920e+000  4.975933e-004  6.213289e-005
 1.815700e+000  4.837876e-004  6.180723e-005
 1.818470e+000  4.187175e-004  6.191573e-005
 1.821240e+000  5.282847e-004  6.148310e-005
 1.824010e+000  4.583303e-004  6.164807e-005
 1.826780e+000  4.126918e-004  6.165936e-005
 1.829550e+000  3.998969e-004  6.146818e-005
 1.832320e+000  3.965371e-004  6.157277e-005
 1.835090e+000  4.665049e-004  6.125834e-005
 1.837860e+000  3.965726e-004  6.144355e-005
 1.840630e+000  4.681158e-004  6.136910e-005
 1.843400e+000  5.966868e-004  6.140268e-005
 1.846170e+000  2.748703e-004  6.115844e-005
 1.848940e+000  4.894083e-004  6.128066e-005
 1.851710e+000  3.983426e-004  6.145031e-005
 1.854480e+000  3.597288e-004  6.090107e-005
 1.857250e+000  4.902984e-004  6.085729e-005
 1.860030e+000  4.332252e-004  6.128666e-005
 1.862800e+000  4.246048e-004  6.105720e-005
 1.865570e+000  4.837422e-004  6.143210e-005
 1.868340e+000  4.108666e-004  6.062716e-005
 1.871110e+000  5.470098e-004  6.094843e-005
 1.873880e+000  3.131364e-004  6.093678e-005
 1.876650e+000  4.150454e-004  6.078402e-005
 1.879420e+000  4.056288e-004  6.087939e-005
 1.882190e+000  3.577129e-004  6.056635e-005
 1.884960e+000  4.207794e-004  6.074953e-005
 1.887730e+000  4.306258e-004  6.084904e-005
 1.890500e+000  4.926965e-004  6.059630e-005
 1.893270e+000  4.686910e-004  6.050154e-005
 1.896040e+000  5.019884e-004  6.067227e-005
 1.898810e+000  3.661525e-004  6.069916e-005
 1.901590e+000  3.151226e-004  6.040735e-005
 1.904360e+000  3.184484e-004  6.006189e-005
 1.907130e+000  4.325370e-004  6.050360e-005
 1.909900e+000  3.743243e-004  6.016308e-005
 1.912670e+000  4.989277e-004  6.074027e-005
 1.915440e+000  4.573132e-004  6.002316e-005
 1.918210e+000  4.291777e-004  6.033428e-005
 1.920980e+000  3.216360e-004  6.023288e-005
 1.923750e+000  3.786239e-004  6.013516e-005
 1.926520e+000  4.590356e-004  5.999270e-005
 1.929290e+000  4.403855e-004  6.000135e-005
 1.932060e+000  4.271752e-004  6.035786e-005
 1.934830e+000  4.293741e-004  6.022659e-005
 1.937600e+000  4.321803e-004  5.983080e-005
 1.940370e+000  3.372991e-004  5.974359e-005
 1.943140e+000  3.438203e-004  5.982850e-005
 1.945920e+000  4.740657e-004  6.015091e-005
 1.948690e+000  4.460318e-004  5.985372e-005
 1.951460e+000  3.106584e-004  5.959949e-005
 1.954230e+000  3.983808e-004  5.991226e-005
 1.957000e+000  4.197182e-004  5.960263e-005
 1.959770e+000  4.099888e-004  5.978258e-005
 1.962540e+000  3.587906e-004  5.940350e-005
 1.965310e+000  4.226558e-004  5.963264e-005
 1.968080e+000  3.047282e-004  5.958341e-005
 1.970850e+000  3.725951e-004  5.959320e-005
 1.973620e+000  4.116507e-004  5.950656e-005
 1.976390e+000  3.681973e-004  5.945163e-005
 1.979160e+000  4.197077e-004  5.957746e-005
 1.981930e+000  3.755090e-004  5.971861e-005
 1.984700e+000  3.401823e-004  5.914348e-005
 1.987470e+000  3.911159e-004  5.954285e-005
 1.990250e+000  3.978722e-004  5.960039e-005
 1.993020e+000  3.228151e-004  5.957005e-005
 1.995790e+000  3.771991e-004  5.930765e-005
 1.998560e+000  2.879316e-004  5.932149e-005
 2.001330e+000  3.713056e-004  5.984972e-005
 2.004100e+000  3.815390e-004  5.963288e-005
 2.006870e+000  3.740112e-004  5.962644e-005
 2.009640e+000  3.743889e-004  5.941327e-005
 2.012410e+000  4.037331e-004  5.995230e-005
 2.015180e+000  2.740593e-004  5.962907e-005
 2.017950e+000  3.937869e-004  5.983943e-005
 2.020720e+000  3.518211e-004  5.954855e-005
 2.023490e+000  3.561370e-004  5.958139e-005
 2.026260e+000  3.177094e-004  5.967718e-005
 2.029030e+000  4.563426e-004  5.961293e-005
 2.031810e+000  4.068623e-004  5.935336e-005
 2.034580e+000  3.912632e-004  5.938299e-005
 2.037350e+000  4.410555e-004  5.962826e-005
 2.040120e+000  3.903828e-004  5.924087e-005
 2.042890e+000  3.955124e-004  5.892197e-005
 2.045660e+000  3.513704e-004  5.917823e-005
 2.048430e+000  3.661543e-004  5.908912e-005
 2.051200e+000  2.175230e-004  5.897464e-005
 2.053970e+000  3.561126e-004  5.904011e-005
 2.056740e+000  3.827837e-004  5.873098e-005
 2.059510e+000  4.794994e-004  5.916506e-005
 2.062280e+000  2.929016e-004  5.861309e-005
 2.065050e+000  3.098096e-004  5.859085e-005
 2.067820e+000  3.072472e-004  5.876005e-005
 2.070590e+000  3.187786e-004  5.854709e-005
 2.073360e+000  3.218329e-004  5.866607e-005
 2.076140e+000  3.264972e-004  5.856080e-005
 2.078910e+000  3.588688e-004  5.829652e-005
 2.081680e+000  3.395292e-004  5.853318e-005
 2.084450e+000  4.831191e-004  5.839214e-005
 2.087220e+000  3.977566e-004  5.848194e-005
 2.089990e+000  3.916056e-004  5.810928e-005
 2.092760e+000  3.795060e-004  5.850391e-005
 2.095530e+000  2.004148e-004  5.814392e-005
 2.098300e+000  4.010312e-004  5.788825e-005
 2.101070e+000  3.599213e-004  5.824681e-005
 2.103840e+000  3.015365e-004  5.855746e-005
 2.106610e+000  3.340441e-004  5.954006e-005
 2.109380e+000  3.706243e-004  5.957440e-005
 2.112150e+000  2.066670e-004  5.983303e-005
 2.114920e+000  3.677136e-004  6.046445e-005
 2.117700e+000  2.620170e-004  6.060862e-005
 2.120470e+000  4.258240e-004  6.098671e-005
 2.123240e+000  4.031947e-004  6.114442e-005
 2.126010e+000  3.150999e-004  6.109565e-005
 2.128780e+000  3.242377e-004  6.144160e-005
 2.131550e+000  3.687283e-004  6.164351e-005
 2.134320e+000  2.935342e-004  6.180043e-005
 2.137090e+000  3.162378e-004  6.214368e-005
 2.139860e+000  3.942856e-004  6.234586e-005
 2.142630e+000  3.825558e-004  6.231380e-005
 2.145400e+000  3.405461e-004  6.232004e-005
 2.148170e+000  3.544416e-004  6.263821e-005
 2.150940e+000  2.914431e-004  6.317370e-005
 2.153710e+000  3.991809e-004  6.339273e-005
 2.156480e+000  1.442646e-004  6.340681e-005
 2.159250e+000  4.577927e-004  6.385758e-005
 2.162030e+000  2.954264e-004  6.381117e-005
 2.164800e+000  3.404489e-004  6.428981e-005
 2.167570e+000  4.528305e-004  6.447137e-005
 2.170340e+000  3.507089e-004  6.389357e-005
 2.173110e+000  4.292083e-004  6.293166e-005
 2.175880e+000  3.420156e-004  6.221627e-005
 2.178650e+000  3.430939e-004  6.210988e-005
 2.181420e+000  2.433449e-004  6.150483e-005
 2.184190e+000  4.741663e-004  6.150785e-005
 2.186960e+000  2.080372e-004  6.122463e-005
 2.189730e+000  3.279339e-004  6.124696e-005
 2.192500e+000  4.068921e-004  6.075977e-005
 2.195270e+000  4.141974e-004  6.069822e-005
 2.198040e+000  3.795538e-004  6.036459e-005
 2.200810e+000  3.128496e-004  6.051872e-005
 2.203590e+000  2.606610e-004  6.017674e-005
 2.206360e+000  2.316796e-004  6.016179e-005
 2.209130e+000  3.023688e-004  5.990650e-005
 2.211900e+000  3.367516e-004  6.003845e-005
 2.214670e+000  4.765083e-004  6.045448e-005
 2.217440e+000  2.815307e-004  6.002484e-005
 2.220210e+000  1.958208e-004  5.984578e-005
 2.222980e+000  3.138612e-004  5.983233e-005
 2.225750e+000  3.357149e-004  5.986015e-005
 2.228520e+000  2.726280e-004  5.981148e-005
 2.231290e+000  3.683311e-004  5.940962e-005
 2.234060e+000  2.453093e-004  5.953180e-005
 2.236830e+000  4.176217e-004  5.940688e-005
 2.239600e+000  4.225761e-004  5.959045e-005
 2.242370e+000  3.142689e-004  5.915600e-005
 2.245140e+000  3.509340e-004  5.885702e-005
 2.247920e+000  2.958223e-004  5.916199e-005
 2.250690e+000  2.611030e-004  5.901439e-005
 2.253460e+000  3.989948e-004  5.901564e-005
 2.256230e+000  3.250306e-004  5.885288e-005
 2.259000e+000  2.724141e-004  5.858873e-005
 2.261770e+000  2.994811e-004  5.879354e-005
 2.264540e+000  3.550670e-004  5.870972e-005
 2.267310e+000  2.493450e-004  5.843983e-005
 2.270080e+000  2.996780e-004  5.851799e-005
 2.272850e+000  4.061421e-004  5.864428e-005
 2.275620e+000  4.557865e-004  5.858200e-005
 2.278390e+000  2.980107e-004  5.813529e-005
 2.281160e+000  2.400195e-004  5.806667e-005
 2.283930e+000  3.099976e-004  5.852016e-005
 2.286700e+000  2.978557e-004  5.806252e-005
 2.289480e+000  1.850896e-004  5.785275e-005
 2.292250e+000  2.669963e-004  5.804191e-005
 2.295020e+000  2.064082e-004  5.778583e-005
 2.297790e+000  3.086582e-004  5.810418e-005
 2.300560e+000  2.346056e-004  5.774877e-005
 2.303330e+000  2.752571e-004  5.753733e-005
 2.306100e+000  2.556907e-004  5.792869e-005
 2.308870e+000  3.165922e-004  5.785019e-005
 2.311640e+000  2.566827e-004  5.781409e-005
 2.314410e+000  2.083176e-004  5.755779e-005
 2.317180e+000  2.796434e-004  5.774519e-005
 2.319950e+000  2.746566e-004  5.788927e-005
 2.322720e+000  2.123030e-004  5.756516e-005
 2.325490e+000  3.736424e-004  5.751563e-005
 2.328260e+000  3.164590e-004  5.764637e-005
 2.331030e+000  2.708991e-004  5.748068e-005
 2.333810e+000  3.348589e-004  5.775670e-005
 2.336580e+000  3.729810e-004  5.711981e-005
 2.339350e+000  2.242358e-004  5.718179e-005
 2.342120e+000  3.194358e-004  5.736025e-005
 2.344890e+000  3.363769e-004  5.716738e-005
 2.347660e+000  3.586314e-004  5.723397e-005
 2.350430e+000  2.821350e-004  5.652544e-005
 2.353200e+000  2.300741e-004  5.698786e-005
 2.355970e+000  3.242835e-004  5.674329e-005
 2.358740e+000  4.244877e-004  5.681753e-005
 2.361510e+000  3.096877e-004  5.682741e-005
 2.364280e+000  3.017520e-004  5.641564e-005
 2.367050e+000  2.860099e-004  5.676927e-005
 2.369820e+000  3.895484e-004  5.662715e-005
 2.372590e+000  3.049569e-004  5.628017e-005
 2.375370e+000  2.466784e-004  5.662719e-005
 2.378140e+000  2.645449e-004  5.643708e-005
 2.380910e+000  1.681456e-004  5.660401e-005
 2.383680e+000  2.904273e-004  5.638208e-005
 2.386450e+000  3.339261e-004  5.646521e-005
 2.389220e+000  2.705974e-004  5.659634e-005
 2.391990e+000  2.442682e-004  5.636104e-005
 2.394760e+000  3.884547e-004  5.687507e-005
 2.397530e+000  3.196410e-004  5.641225e-005
 2.400300e+000  2.245295e-004  5.635947e-005
 2.403070e+000  2.103834e-004  5.633007e-005
 2.405840e+000  2.668874e-004  5.630048e-005
 2.408610e+000  3.617758e-004  5.638803e-005
 2.411380e+000  3.130770e-004  5.643818e-005
 2.414150e+000  2.275220e-004  5.619873e-005
 2.416920e+000  2.941358e-004  5.630363e-005
 2.419700e+000  2.849298e-004  5.588267e-005
 2.422470e+000  2.009159e-004  5.595521e-005
 2.425240e+000  2.026873e-004  5.605855e-005
 2.428010e+000  3.327738e-004  5.634664e-005
 2.430780e+000  2.242473e-004  5.608617e-005
 2.433550e+000  3.440285e-004  5.593366e-005
 2.436320e+000  2.324043e-004  5.584782e-005
 2.439090e+000  2.291786e-004  5.572757e-005
 2.441860e+000  3.087939e-004  5.594066e-005
 2.444630e+000  3.149991e-004  5.591970e-005
 2.447400e+000  2.749177e-004  5.611273e-005
 2.450170e+000  2.591945e-004  5.559304e-005
 2.452940e+000  2.981027e-004  5.566463e-005
 2.455710e+000  2.443914e-004  5.551962e-005
 2.458480e+000  2.202063e-004  5.575337e-005
 2.461250e+000  2.717482e-004  5.580407e-005
 2.464030e+000  3.336397e-004  5.555089e-005
 2.466800e+000  2.559210e-004  5.540893e-005
 2.469570e+000  2.529816e-004  5.531402e-005
 2.472340e+000  2.257519e-004  5.543930e-005
 2.475110e+000  3.056304e-004  5.548407e-005
 2.477880e+000  2.617191e-004  5.512132e-005
 2.480650e+000  2.099287e-004  5.544620e-005
 2.483420e+000  2.905386e-004  5.504989e-005
 2.486190e+000  3.421788e-004  5.510220e-005
 2.488960e+000  2.476512e-004  5.495849e-005
 2.491730e+000  2.399726e-004  5.470578e-005
 2.494500e+000  3.057602e-004  5.529703e-005
 2.497270e+000  3.400448e-004  5.492801e-005
 2.500040e+000  3.753855e-004  5.483935e-005
 2.502810e+000  2.671686e-004  5.469440e-005
 2.505590e+000  2.863495e-004  5.480411e-005
 2.508360e+000  2.916228e-004  5.509076e-005
 2.511130e+000  3.185129e-004  5.480374e-005
 2.513900e+000  1.985410e-004  5.474270e-005
 2.516670e+000  2.276426e-004  5.473852e-005
 2.519440e+000  2.880447e-004  5.473606e-005
 2.522210e+000  2.342959e-004  5.490733e-005
 2.524980e+000  3.007357e-004  5.471993e-005
 2.527750e+000  3.774565e-004  5.500435e-005
 2.530520e+000  2.480341e-004  5.489473e-005
 2.533290e+000  1.858789e-004  5.458981e-005
 2.536060e+000  2.865334e-004  5.472671e-005
 2.538830e+000  2.590065e-004  5.450679e-005
 2.541600e+000  2.344298e-004  5.482676e-005
 2.544370e+000  2.330931e-004  5.479010e-005
 2.547140e+000  3.165917e-004  5.470060e-005
 2.549920e+000  3.528814e-004  5.451180e-005
 2.552690e+000  3.077740e-004  5.456983e-005
 2.555460e+000  1.981172e-004  5.437445e-005
 2.558230e+000  3.295964e-004  5.449432e-005
 2.561000e+000  1.764228e-004  5.446320e-005
 2.563770e+000  3.339416e-004  5.449964e-005
 2.566540e+000  3.005645e-004  5.441965e-005
 2.569310e+000  2.781858e-004  5.429398e-005
 2.572080e+000  3.066986e-004  5.411242e-005
 2.574850e+000  1.927231e-004  5.434293e-005
 2.577620e+000  2.010104e-004  5.416866e-005
 2.580390e+000  3.896097e-004  5.436785e-005
 2.583160e+000  3.024633e-004  5.409598e-005
 2.585930e+000  3.054110e-004  5.397693e-005
 2.588700e+000  1.311907e-004  5.413551e-005
 2.591480e+000  2.639200e-004  5.396873e-005
 2.594250e+000  3.083490e-004  5.422340e-005
 2.597020e+000  2.128241e-004  5.383351e-005
 2.599790e+000  2.437212e-004  5.391745e-005
 2.602560e+000  2.050392e-004  5.379201e-005
 2.605330e+000  2.712110e-004  5.390312e-005
 2.608100e+000  1.841316e-004  5.379802e-005
 2.610870e+000  1.774733e-004  5.372970e-005
 2.613640e+000  2.535605e-004  5.378572e-005
 2.616410e+000  2.458873e-004  5.378838e-005
 2.619180e+000  2.067560e-004  5.341906e-005
 2.621950e+000  2.072930e-004  5.375876e-005
 2.624720e+000  1.747953e-004  5.346309e-005
 2.627490e+000  3.031952e-004  5.367885e-005
 2.630260e+000  2.440050e-004  5.333940e-005
 2.633030e+000  2.584371e-004  5.341631e-005
 2.635810e+000  2.478605e-004  5.354569e-005
 2.638580e+000  1.735902e-004  5.311505e-005
 2.641350e+000  2.286894e-004  5.336847e-005
 2.644120e+000  2.535417e-004  5.314563e-005
 2.646890e+000  2.110019e-004  5.309004e-005
 2.649660e+000  2.218665e-004  5.323811e-005
 2.652430e+000  2.914892e-004  5.305393e-005
 2.655200e+000  2.361476e-004  5.305585e-005
 2.657970e+000  2.930661e-004  5.301862e-005
 2.660740e+000  2.451011e-004  5.298305e-005
 2.663510e+000  2.219505e-004  5.304911e-005
 2.666280e+000  2.193121e-004  5.273684e-005
 2.669050e+000  2.179307e-004  5.298285e-005
 2.671820e+000  2.295548e-004  5.288960e-005
 2.674590e+000  1.967184e-004  5.319080e-005
 2.677370e+000  2.514380e-004  5.296446e-005
 2.680140e+000  3.141201e-004  5.294894e-005
 2.682910e+000  2.639164e-004  5.310734e-005
 2.685680e+000  1.946325e-004  5.293418e-005
 2.688450e+000  1.760423e-004  5.295487e-005
 2.691220e+000  2.828003e-004  5.345958e-005
 2.693990e+000  2.271848e-004  5.404174e-005
 2.696760e+000  2.823814e-004  5.458056e-005
 2.699530e+000  2.118752e-004  5.483183e-005
 2.702300e+000  2.612508e-004  5.504281e-005
 2.705070e+000  2.383115e-004  5.526104e-005
 2.707840e+000  1.878401e-004  5.561694e-005
 2.710610e+000  2.709372e-004  5.587981e-005
 2.713380e+000  2.060806e-004  5.548092e-005
 2.716150e+000  3.378297e-004  5.617450e-005
 2.718920e+000  2.702102e-004  5.642960e-005
 2.721700e+000  3.121879e-004  5.674712e-005
 2.724470e+000  3.005956e-004  5.652010e-005
 2.727240e+000  2.126655e-004  5.646315e-005
 2.730010e+000  2.901013e-004  5.678590e-005
 2.732780e+000  2.387098e-004  5.714483e-005
 2.735550e+000  2.020107e-004  5.711952e-005
 2.738320e+000  2.297468e-004  5.721418e-005
 2.741090e+000  2.665517e-004  5.733589e-005
 2.743860e+000  2.287382e-004  5.769855e-005
 2.746630e+000  2.609942e-004  5.743365e-005
 2.749400e+000  9.160609e-005  5.752625e-005
 2.752170e+000  2.654298e-004  5.793789e-005
 2.754940e+000  1.261025e-004  5.775780e-005
 2.757710e+000  2.972231e-004  5.767729e-005
 2.760480e+000  2.528938e-004  5.606344e-005
 2.763260e+000  3.057026e-004  5.652581e-005
 2.766030e+000  2.322574e-004  5.583813e-005
 2.768800e+000  2.132120e-004  5.606766e-005
 2.771570e+000  1.261666e-004  5.551876e-005
 2.774340e+000  1.844326e-004  5.518374e-005
 2.777110e+000  2.191498e-004  5.534068e-005
 2.779880e+000  2.905816e-004  5.512994e-005
 2.782650e+000  2.361066e-004  5.522219e-005
 2.785420e+000  1.615044e-004  5.467853e-005
 2.788190e+000  3.104677e-004  5.524407e-005
 2.790960e+000  2.419840e-004  5.482862e-005
 2.793730e+000  2.409683e-004  5.447077e-005
 2.796500e+000  1.969594e-004  5.446623e-005
 2.799270e+000  1.263619e-004  5.442060e-005
 2.802040e+000  1.460165e-004  5.450966e-005
 2.804810e+000  2.255713e-004  5.442706e-005
 2.807590e+000  2.363353e-004  5.401915e-005
 2.810360e+000  2.358760e-004  5.408137e-005
 2.813130e+000  1.733573e-004  5.392534e-005
 2.815900e+000  1.725414e-004  5.401862e-005
 2.818670e+000  3.184708e-004  5.405249e-005
 2.821440e+000  1.819931e-004  5.409765e-005
 2.824210e+000  2.894133e-004  5.412913e-005
 2.826980e+000  2.682414e-004  5.393855e-005
 2.829750e+000  2.630041e-004  5.374663e-005
 2.832520e+000  1.810299e-004  5.382821e-005
 2.835290e+000  1.086959e-004  5.392812e-005
 2.838060e+000  2.928079e-004  5.387584e-005
 2.840830e+000  2.205814e-004  5.362272e-005
 2.843600e+000  1.694108e-004  5.343168e-005
 2.846370e+000  1.733497e-004  5.360578e-005
 2.849150e+000  3.042783e-004  5.375375e-005
 2.851920e+000  1.949145e-004  5.344208e-005
 2.854690e+000  2.608307e-004  5.345673e-005
 2.857460e+000  2.842305e-004  5.346718e-005
 2.860230e+000  2.041610e-004  5.337978e-005
 2.863000e+000  1.360423e-004  5.329323e-005
 2.865770e+000  1.728956e-004  5.299539e-005
 2.868540e+000  2.330454e-004  5.349153e-005
 2.871310e+000  1.680805e-004  5.313988e-005
 2.874080e+000  2.409493e-004  5.332625e-005
 2.876850e+000  2.439927e-004  5.299268e-005
 2.879620e+000  2.524468e-004  5.292214e-005
 2.882390e+000  2.410122e-004  5.335998e-005
 2.885160e+000  1.664316e-004  5.271784e-005
 2.887930e+000  1.982837e-004  5.279104e-005
 2.890700e+000  1.924556e-004  5.277245e-005
 2.893480e+000  2.614648e-004  5.273067e-005
 2.896250e+000  1.059967e-004  5.275236e-005
 2.899020e+000  2.607128e-004  5.260540e-005
 2.901790e+000  2.258521e-004  5.271859e-005
 2.904560e+000  1.604599e-004  5.260312e-005
 2.907330e+000  3.103393e-004  5.255607e-005
 2.910100e+000  2.955559e-004  5.276538e-005
 2.912870e+000  1.521271e-004  5.230175e-005
 2.915640e+000  2.964334e-004  5.263790e-005
 2.918410e+000  2.232063e-004  5.249762e-005
 2.921180e+000  2.131604e-004  5.259593e-005
 2.923950e+000  1.499303e-004  5.243610e-005
 2.926720e+000  2.071767e-004  5.239243e-005
 2.929490e+000  2.562767e-004  5.277033e-005
 2.932260e+000  2.560322e-004  5.238584e-005
 2.935030e+000  8.974866e-005  5.239485e-005
 2.937810e+000  2.119653e-004  5.256067e-005
 2.940580e+000  2.014237e-004  5.228149e-005
 2.943350e+000  2.689724e-004  5.262578e-005
 2.946120e+000  2.409649e-004  5.237614e-005
 2.948890e+000  3.251977e-004  5.244121e-005
 2.951660e+000  1.759105e-004  5.244411e-005
 2.954430e+000  2.100679e-004  5.221485e-005
 2.957200e+000  1.918554e-004  5.238156e-005
 2.959970e+000  1.412728e-004  5.200183e-005
 2.962740e+000  2.538634e-004  5.236958e-005
 2.965510e+000  1.918911e-004  5.233207e-005
 2.968280e+000  1.350017e-004  5.213033e-005
 2.971050e+000  1.611302e-004  5.212131e-005
 2.973820e+000  2.565811e-004  5.220245e-005
 2.976590e+000  2.044258e-004  5.209902e-005
 2.979370e+000  1.828028e-004  5.219039e-005
 2.982140e+000  3.148855e-004  5.209432e-005
 2.984910e+000  1.807810e-004  5.199583e-005
 2.987680e+000  2.872488e-004  5.221342e-005
 2.990450e+000  1.623411e-004  5.196611e-005
 2.993220e+000  2.417107e-004  5.209252e-005
 2.995990e+000  1.824835e-004  5.186638e-005
 2.998760e+000  1.993457e-004  5.193900e-005
 3.001530e+000  2.764774e-004  5.203466e-005
 3.004300e+000  2.437098e-004  5.181809e-005
 3.007070e+000  1.543338e-004  5.175403e-005
 3.009840e+000  1.467745e-004  5.180288e-005
 3.012610e+000  1.819550e-004  5.167343e-005
 3.015380e+000  2.088877e-004  5.183042e-005
 3.018150e+000  2.484510e-004  5.152701e-005
 3.020920e+000  2.182067e-004  5.168553e-005
 3.023700e+000  2.266106e-004  5.152634e-005
 3.026470e+000  1.908565e-004  5.169484e-005
 3.029240e+000  1.558394e-004  5.135102e-005
 3.032010e+000  1.921159e-004  5.136457e-005
 3.034780e+000  2.183476e-004  5.161202e-005
 3.037550e+000  2.669369e-004  5.141468e-005
 3.040320e+000  1.376468e-004  5.140600e-005
 3.043090e+000  1.993237e-004  5.133238e-005
 3.045860e+000  1.542262e-004  5.123651e-005
 3.048630e+000  2.548436e-004  5.144364e-005
 3.051400e+000  2.978797e-004  5.151881e-005
 3.054170e+000  1.931379e-004  5.115977e-005
 3.056940e+000  2.925423e-004  5.151042e-005
 3.059710e+000  2.243818e-004  5.133883e-005
 3.062480e+000  1.438125e-004  5.141859e-005
 3.065260e+000  1.762711e-004  5.130401e-005
 3.068030e+000  2.156695e-004  5.133970e-005
 3.070800e+000  2.483052e-004  5.149180e-005
 3.073570e+000  2.655155e-004  5.138856e-005
 3.076340e+000  2.693002e-004  5.147186e-005
 3.079110e+000  1.648673e-004  5.120114e-005
 3.081880e+000  2.567482e-004  5.144311e-005
 3.084650e+000  1.940799e-004  5.133934e-005
 3.087420e+000  2.155728e-004  5.125261e-005
 3.090190e+000  2.161693e-004  5.109336e-005
 3.092960e+000  2.826036e-004  5.141796e-005
 3.095730e+000  2.364647e-004  5.128953e-005
 3.098500e+000  2.133551e-004  5.128112e-005
 3.101270e+000  1.858822e-004  5.113226e-005
 3.104040e+000  7.799233e-005  5.096777e-005
 3.106810e+000  1.989319e-004  5.113230e-005
 3.109590e+000  1.429355e-004  5.131211e-005
 3.112360e+000  4.293415e-005  5.080646e-005
 3.115130e+000  2.377143e-004  5.111699e-005
 3.117900e+000  7.907766e-005  5.101899e-005
 3.120670e+000  2.490507e-004  5.103122e-005
 3.123440e+000  1.785166e-004  5.101041e-005
 3.126210e+000  2.203112e-004  5.099056e-005
 3.128980e+000  2.379118e-004  5.122373e-005
 3.131750e+000  1.869889e-004  5.095972e-005
 3.134520e+000  1.402271e-004  5.080269e-005
 3.137290e+000  2.611194e-004  5.098004e-005
 3.140060e+000  1.340114e-004  5.079642e-005
 3.142830e+000  1.861214e-004  5.097921e-005
 3.145600e+000  2.314252e-004  5.090222e-005
 3.148370e+000  1.555212e-004  5.068793e-005
 3.151150e+000  1.567280e-004  5.086895e-005
 3.153920e+000  2.483516e-004  5.081135e-005
 3.156690e+000  1.239894e-004  5.092509e-005
 3.159460e+000  2.073717e-004  5.064167e-005
 3.162230e+000  1.183479e-004  5.077049e-005
 3.165000e+000  2.300392e-004  5.071767e-005
 3.167770e+000  1.309147e-004  5.078648e-005
 3.170540e+000  1.726400e-004  5.062767e-005
 3.173310e+000  1.692215e-004  5.055442e-005
 3.176080e+000  1.384814e-004  5.079802e-005
 3.178850e+000  1.597923e-004  5.072808e-005
