all,non_tail,N,C,N_w_pdb,C_w_pdb
-13.0,-25.0,,,,
-6.0,-41.0,,,,
-6.0,-41.0,,,,
-3.0,-14.0,,,,
-3.0,-1.0,,,,
-62.0,12.0,,,,
-62.0,-6.0,,,,
-62.0,-6.0,,,,
-62.0,-6.0,,,,
-62.0,-14.0,,,,
-62.0,-14.0,,,,
-62.0,11.0,,,,
10.0,-1.0,,,,
10.0,-23.0,,,,
10.0,-23.0,,,,
1.0,-23.0,,,,
1.0,-23.0,,,,
1.0,-23.0,,,,
-16.0,-1.0,,,,
-16.0,-1.0,,,,
-7.0,-15.0,,,,
-7.0,-5.0,,,,
-7.0,10.0,,,,
3.0,10.0,,,,
-24.0,21.0,,,,
7.0,-40.0,,,,
7.0,-40.0,,,,
7.0,-40.0,,,,
7.0,-7.0,,,,
7.0,-20.0,,,,
7.0,-20.0,,,,
-25.0,-20.0,,,,
-4.0,-7.0,,,,
-60.0,-7.0,,,,
-60.0,-40.0,,,,
-60.0,-40.0,,,,
-160.0,-40.0,,,,
-160.0,-7.0,,,,
-160.0,-7.0,,,,
-160.0,-7.0,,,,
-160.0,-17.0,,,,
-160.0,-20.0,,,,
-160.0,5.0,,,,
-160.0,5.0,,,,
-160.0,5.0,,,,
-160.0,8.0,,,,
-160.0,-15.0,,,,
-160.0,-15.0,,,,
-3.0,-15.0,,,,
8.0,7.0,,,,
5.0,2.0,,,,
-8.0,2.0,,,,
-12.0,2.0,,,,
-12.0,2.0,,,,
-12.0,-6.0,,,,
-12.0,-8.0,,,,
-10.0,-8.0,,,,
-10.0,-8.0,,,,
-10.0,-8.0,,,,
-10.0,-8.0,,,,
4.0,-8.0,,,,
4.0,-1.0,,,,
-24.0,-1.0,,,,
6.0,-1.0,,,,
6.0,-1.0,,,,
-49.0,-26.0,,,,
-49.0,-26.0,,,,
-2.0,12.0,,,,
7.0,-34.0,,,,
-4.0,-34.0,,,,
-4.0,-29.0,,,,
-4.0,-29.0,,,,
-4.0,-19.0,,,,
-4.0,-15.0,,,,
-4.0,2.0,,,,
3.0,8.0,,,,
3.0,28.0,,,,
3.0,-27.0,,,,
3.0,-27.0,,,,
3.0,-27.0,,,,
3.0,-10.0,,,,
-29.0,-48.0,,,,
-29.0,0.0,,,,
-29.0,0.0,,,,
-29.0,-27.0,,,,
-29.0,-27.0,,,,
-29.0,-27.0,,,,
-5.0,-27.0,,,,
6.0,9.0,,,,
6.0,9.0,,,,
6.0,13.0,,,,
2.0,-16.0,,,,
6.0,-41.0,,,,
-7.0,-41.0,,,,
-7.0,-41.0,,,,
-7.0,-41.0,,,,
-2.0,-41.0,,,,
-126.0,-16.0,,,,
-126.0,5.0,,,,
-126.0,0.0,,,,
-126.0,17.0,,,,
-126.0,31.0,,,,
-126.0,-28.0,,,,
-126.0,-28.0,,,,
-126.0,-4.0,,,,
-126.0,-15.0,,,,
-126.0,-10.0,,,,
-126.0,-13.0,,,,
-126.0,-13.0,,,,
2.0,-13.0,,,,
2.0,-13.0,,,,
3.0,-15.0,,,,
3.0,-1.0,,,,
3.0,0.0,,,,
18.0,-1.0,,,,
18.0,-1.0,,,,
-1.0,-1.0,,,,
-1.0,-1.0,,,,
-9.0,-1.0,,,,
-9.0,-1.0,,,,
-21.0,-1.0,,,,
-21.0,11.0,,,,
-21.0,-10.0,,,,
-18.0,-17.0,,,,
-5.0,-17.0,,,,
-5.0,-17.0,,,,
-14.0,-17.0,,,,
-21.0,-17.0,,,,
-21.0,-17.0,,,,
-10.0,-9.0,,,,
-10.0,-9.0,,,,
2.0,-9.0,,,,
2.0,-9.0,,,,
-29.0,-3.0,,,,
-4.0,-3.0,,,,
-4.0,9.0,,,,
11.0,40.0,,,,
-3.0,-2.0,,,,
-12.0,-2.0,,,,
-40.0,-3.0,,,,
25.0,-3.0,,,,
23.0,-3.0,,,,
0.0,-3.0,,,,
2.0,-3.0,,,,
2.0,-3.0,,,,
-3.0,-3.0,,,,
-3.0,-3.0,,,,
-3.0,-3.0,,,,
16.0,-3.0,,,,
16.0,-3.0,,,,
15.0,-111.0,,,,
-12.0,-111.0,,,,
-12.0,-111.0,,,,
25.0,-111.0,,,,
25.0,-111.0,,,,
5.0,-111.0,,,,
5.0,-111.0,,,,
-6.0,-111.0,,,,
-6.0,-111.0,,,,
-6.0,-111.0,,,,
-5.0,-111.0,,,,
-2.0,-111.0,,,,
-5.0,-111.0,,,,
-5.0,-111.0,,,,
-5.0,-111.0,,,,
-5.0,-111.0,,,,
-5.0,-111.0,,,,
-34.0,-111.0,,,,
-34.0,-111.0,,,,
24.0,-111.0,,,,
13.0,-111.0,,,,
-27.0,-111.0,,,,
-27.0,-111.0,,,,
-27.0,-111.0,,,,
-27.0,-111.0,,,,
-27.0,-111.0,,,,
-27.0,-111.0,,,,
-27.0,-111.0,,,,
-27.0,-111.0,,,,
-27.0,-111.0,,,,
3.0,-111.0,,,,
3.0,-111.0,,,,
-8.0,-111.0,,,,
2.0,-111.0,,,,
2.0,-111.0,,,,
-7.0,-111.0,,,,
3.0,-111.0,,,,
3.0,-111.0,,,,
3.0,-12.0,,,,
3.0,-12.0,,,,
3.0,-12.0,,,,
-12.0,-2.0,,,,
-12.0,6.0,,,,
4.0,29.0,,,,
-46.0,29.0,,,,
-46.0,-6.0,,,,
-46.0,-6.0,,,,
-46.0,-5.0,,,,
3.0,1.0,,,,
-2.0,37.0,,,,
-2.0,37.0,,,,
-2.0,37.0,,,,
-23.0,37.0,,,,
3.0,37.0,,,,
7.0,18.0,,,,
7.0,18.0,,,,
7.0,18.0,,,,
23.0,18.0,,,,
-37.0,18.0,,,,
-15.0,-7.0,,,,
-15.0,7.0,,,,
-15.0,12.0,,,,
30.0,11.0,,,,
30.0,-1.0,,,,
30.0,-1.0,,,,
-35.0,3.0,,,,
-35.0,3.0,,,,
-35.0,9.0,,,,
-7.0,-28.0,,,,
-3.0,-28.0,,,,
-3.0,-24.0,,,,
-3.0,-3.0,,,,
-3.0,6.0,,,,
-3.0,-43.0,,,,
-3.0,-43.0,,,,
-3.0,-43.0,,,,
-3.0,-43.0,,,,
-3.0,-43.0,,,,
6.0,4.0,,,,
6.0,-2.0,,,,
-24.0,7.0,,,,
-24.0,7.0,,,,
-24.0,7.0,,,,
-24.0,1.0,,,,
-24.0,1.0,,,,
-24.0,-3.0,,,,
-24.0,-55.0,,,,
-24.0,-55.0,,,,
-24.0,-7.0,,,,
-24.0,4.0,,,,
-24.0,3.0,,,,
-24.0,-27.0,,,,
-24.0,-27.0,,,,
-24.0,-27.0,,,,
-24.0,-10.0,,,,
-17.0,-10.0,,,,
-30.0,-10.0,,,,
-30.0,-46.0,,,,
-30.0,-46.0,,,,
-30.0,-46.0,,,,
9.0,-46.0,,,,
9.0,-46.0,,,,
7.0,6.0,,,,
-10.0,8.0,,,,
-10.0,8.0,,,,
-10.0,4.0,,,,
8.0,17.0,,,,
-32.0,5.0,,,,
-14.0,5.0,,,,
31.0,5.0,,,,
31.0,1.0,,,,
31.0,1.0,,,,
31.0,1.0,,,,
31.0,1.0,,,,
-11.0,8.0,,,,
12.0,8.0,,,,
12.0,8.0,,,,
1.0,6.0,,,,
1.0,23.0,,,,
-7.0,23.0,,,,
-10.0,-15.0,,,,
-10.0,-15.0,,,,
2.0,0.0,,,,
2.0,2.0,,,,
2.0,2.0,,,,
2.0,2.0,,,,
2.0,2.0,,,,
2.0,2.0,,,,
-15.0,-29.0,,,,
-13.0,-29.0,,,,
1.0,-29.0,,,,
4.0,-29.0,,,,
9.0,17.0,,,,
9.0,17.0,,,,
9.0,17.0,,,,
6.0,17.0,,,,
-12.0,17.0,,,,
-11.0,-2.0,,,,
-11.0,-2.0,,,,
-92.0,-2.0,,,,
-92.0,17.0,,,,
-25.0,11.0,,,,
-25.0,11.0,,,,
-19.0,11.0,,,,
-19.0,11.0,,,,
4.0,11.0,,,,
4.0,22.0,,,,
4.0,19.0,,,,
31.0,1.0,,,,
31.0,-18.0,,,,
31.0,-18.0,,,,
31.0,-18.0,,,,
9.0,-3.0,,,,
22.0,-3.0,,,,
17.0,-3.0,,,,
-6.0,-19.0,,,,
-6.0,-19.0,,,,
-6.0,-19.0,,,,
-6.0,-13.0,,,,
-6.0,-13.0,,,,
-4.0,16.0,,,,
-4.0,-18.0,,,,
-4.0,-5.0,,,,
9.0,-5.0,,,,
17.0,-5.0,,,,
-20.0,15.0,,,,
-20.0,15.0,,,,
-51.0,1.0,,,,
-51.0,-43.0,,,,
-51.0,-43.0,,,,
-51.0,3.0,,,,
-23.0,3.0,,,,
58.0,3.0,,,,
58.0,8.0,,,,
-4.0,28.0,,,,
-15.0,-21.0,,,,
-30.0,-21.0,,,,
-30.0,-21.0,,,,
-30.0,-26.0,,,,
13.0,-26.0,,,,
4.0,22.0,,,,
-5.0,22.0,,,,
-5.0,-5.0,,,,
-5.0,-29.0,,,,
-5.0,-19.0,,,,
-7.0,-19.0,,,,
35.0,-19.0,,,,
35.0,-19.0,,,,
35.0,-19.0,,,,
35.0,-19.0,,,,
35.0,-19.0,,,,
35.0,11.0,,,,
4.0,-27.0,,,,
-57.0,6.0,,,,
-14.0,13.0,,,,
-11.0,13.0,,,,
-11.0,-42.0,,,,
22.0,-24.0,,,,
22.0,-24.0,,,,
-78.0,-24.0,,,,
-78.0,-9.0,,,,
-78.0,13.0,,,,
-78.0,13.0,,,,
-78.0,3.0,,,,
-78.0,26.0,,,,
-78.0,-4.0,,,,
-78.0,-12.0,,,,
-78.0,18.0,,,,
-8.0,25.0,,,,
-8.0,-1.0,,,,
-13.0,-10.0,,,,
-2.0,4.0,,,,
-2.0,4.0,,,,
12.0,4.0,,,,
12.0,-8.0,,,,
3.0,-1.0,,,,
10.0,-1.0,,,,
10.0,-1.0,,,,
18.0,-8.0,,,,
18.0,-8.0,,,,
0.0,-8.0,,,,
8.0,-19.0,,,,
-10.0,-19.0,,,,
-10.0,-19.0,,,,
-10.0,19.0,,,,
-10.0,17.0,,,,
-15.0,-27.0,,,,
-15.0,-27.0,,,,
-15.0,-27.0,,,,
1.0,-27.0,,,,
10.0,29.0,,,,
2.0,29.0,,,,
9.0,29.0,,,,
6.0,29.0,,,,
2.0,29.0,,,,
-14.0,29.0,,,,
-14.0,6.0,,,,
-14.0,6.0,,,,
-14.0,-7.0,,,,
-14.0,-7.0,,,,
-14.0,26.0,,,,
-22.0,12.0,,,,
-22.0,-25.0,,,,
-22.0,-25.0,,,,
-22.0,-25.0,,,,
-22.0,-25.0,,,,
-7.0,-25.0,,,,
-7.0,-25.0,,,,
4.0,1.0,,,,
-3.0,1.0,,,,
-3.0,-10.0,,,,
-7.0,-10.0,,,,
-7.0,-10.0,,,,
9.0,-22.0,,,,
-6.0,-22.0,,,,
-6.0,15.0,,,,
6.0,34.0,,,,
-9.0,34.0,,,,
-9.0,-25.0,,,,
-9.0,-34.0,,,,
-12.0,-34.0,,,,
-66.0,11.0,,,,
-66.0,11.0,,,,
11.0,10.0,,,,
11.0,-29.0,,,,
1.0,-29.0,,,,
1.0,-29.0,,,,
1.0,-29.0,,,,
1.0,-29.0,,,,
1.0,-29.0,,,,
0.0,-29.0,,,,
3.0,-29.0,,,,
3.0,-31.0,,,,
3.0,-1.0,,,,
16.0,-1.0,,,,
16.0,-1.0,,,,
-8.0,3.0,,,,
3.0,9.0,,,,
3.0,9.0,,,,
3.0,9.0,,,,
4.0,17.0,,,,
7.0,-8.0,,,,
7.0,-8.0,,,,
7.0,-8.0,,,,
7.0,-8.0,,,,
5.0,-67.0,,,,
5.0,-67.0,,,,
5.0,-67.0,,,,
5.0,26.0,,,,
32.0,26.0,,,,
32.0,-32.0,,,,
7.0,-32.0,,,,
7.0,-9.0,,,,
-7.0,-15.0,,,,
-7.0,-15.0,,,,
-7.0,-15.0,,,,
-7.0,-15.0,,,,
-7.0,-8.0,,,,
-7.0,-8.0,,,,
18.0,-5.0,,,,
8.0,-15.0,,,,
8.0,5.0,,,,
8.0,-5.0,,,,
8.0,-10.0,,,,
8.0,4.0,,,,
8.0,-38.0,,,,
8.0,-38.0,,,,
1.0,-59.0,,,,
21.0,-59.0,,,,
7.0,-59.0,,,,
7.0,10.0,,,,
-21.0,10.0,,,,
-21.0,10.0,,,,
-13.0,-13.0,,,,
-10.0,-13.0,,,,
-12.0,-13.0,,,,
-12.0,-13.0,,,,
1.0,-13.0,,,,
1.0,-1.0,,,,
1.0,28.0,,,,
-1.0,28.0,,,,
5.0,28.0,,,,
-6.0,-5.0,,,,
-6.0,-5.0,,,,
-6.0,18.0,,,,
-14.0,7.0,,,,
-14.0,-9.0,,,,
-14.0,5.0,,,,
-14.0,5.0,,,,
-19.0,5.0,,,,
-19.0,5.0,,,,
-1.0,5.0,,,,
-1.0,5.0,,,,
14.0,9.0,,,,
-27.0,9.0,,,,
-27.0,9.0,,,,
-27.0,9.0,,,,
-27.0,9.0,,,,
-27.0,3.0,,,,
-27.0,3.0,,,,
-27.0,3.0,,,,
4.0,-13.0,,,,
4.0,8.0,,,,
4.0,-3.0,,,,
4.0,-61.0,,,,
4.0,-61.0,,,,
5.0,-61.0,,,,
8.0,-61.0,,,,
8.0,-61.0,,,,
16.0,-61.0,,,,
16.0,15.0,,,,
-45.0,15.0,,,,
-45.0,15.0,,,,
-45.0,15.0,,,,
-45.0,15.0,,,,
-45.0,-11.0,,,,
-45.0,-16.0,,,,
-45.0,-47.0,,,,
-45.0,-47.0,,,,
-45.0,-47.0,,,,
-20.0,-47.0,,,,
12.0,-47.0,,,,
-4.0,-47.0,,,,
0.0,-47.0,,,,
-58.0,-47.0,,,,
-58.0,-47.0,,,,
-58.0,-47.0,,,,
-58.0,-47.0,,,,
-58.0,-47.0,,,,
-58.0,-47.0,,,,
-58.0,-12.0,,,,
-58.0,-2.0,,,,
-58.0,-2.0,,,,
-3.0,-35.0,,,,
6.0,-35.0,,,,
6.0,-35.0,,,,
-8.0,-35.0,,,,
-8.0,-35.0,,,,
-8.0,-35.0,,,,
-8.0,-35.0,,,,
-8.0,-35.0,,,,
-9.0,-35.0,,,,
0.0,-35.0,,,,
0.0,-35.0,,,,
1.0,-28.0,,,,
1.0,18.0,,,,
1.0,18.0,,,,
1.0,18.0,,,,
1.0,18.0,,,,
2.0,0.0,,,,
-3.0,-8.0,,,,
15.0,-17.0,,,,
15.0,-4.0,,,,
15.0,6.0,,,,
15.0,-1.0,,,,
15.0,-16.0,,,,
15.0,21.0,,,,
15.0,21.0,,,,
3.0,9.0,,,,
15.0,-2.0,,,,
15.0,-2.0,,,,
15.0,16.0,,,,
15.0,16.0,,,,
-17.0,-15.0,,,,
-17.0,-7.0,,,,
-20.0,6.0,,,,
10.0,1.0,,,,
10.0,1.0,,,,
10.0,13.0,,,,
16.0,7.0,,,,
16.0,19.0,,,,
-14.0,-7.0,,,,
-14.0,-7.0,,,,
1.0,-7.0,,,,
1.0,-7.0,,,,
20.0,-7.0,,,,
20.0,-7.0,,,,
20.0,-1.0,,,,
5.0,3.0,,,,
-13.0,3.0,,,,
-13.0,3.0,,,,
18.0,-39.0,,,,
18.0,-39.0,,,,
10.0,-39.0,,,,
10.0,-39.0,,,,
10.0,22.0,,,,
10.0,1.0,,,,
10.0,-5.0,,,,
13.0,14.0,,,,
13.0,14.0,,,,
16.0,14.0,,,,
16.0,-33.0,,,,
4.0,-33.0,,,,
4.0,-33.0,,,,
13.0,47.0,,,,
13.0,-9.0,,,,
-1.0,-9.0,,,,
-23.0,-25.0,,,,
3.0,5.0,,,,
-10.0,5.0,,,,
-10.0,-15.0,,,,
-10.0,-15.0,,,,
30.0,-5.0,,,,
30.0,-2.0,,,,
-40.0,-2.0,,,,
-40.0,-2.0,,,,
9.0,-2.0,,,,
9.0,-2.0,,,,
-16.0,-2.0,,,,
-16.0,-21.0,,,,
-39.0,4.0,,,,
-39.0,5.0,,,,
-39.0,5.0,,,,
1.0,16.0,,,,
15.0,16.0,,,,
15.0,-5.0,,,,
-2.0,-5.0,,,,
-38.0,-37.0,,,,
-38.0,-37.0,,,,
-38.0,-5.0,,,,
-38.0,-11.0,,,,
-16.0,-11.0,,,,
18.0,-14.0,,,,
18.0,-14.0,,,,
18.0,-4.0,,,,
-69.0,5.0,,,,
-69.0,-33.0,,,,
-69.0,10.0,,,,
-69.0,10.0,,,,
-69.0,10.0,,,,
-69.0,10.0,,,,
-69.0,10.0,,,,
18.0,10.0,,,,
-1.0,-22.0,,,,
-13.0,-22.0,,,,
-13.0,1.0,,,,
-13.0,1.0,,,,
-6.0,1.0,,,,
-6.0,-31.0,,,,
-6.0,-31.0,,,,
-6.0,-2.0,,,,
-6.0,-2.0,,,,
5.0,-2.0,,,,
5.0,-2.0,,,,
-34.0,-2.0,,,,
-34.0,2.0,,,,
-30.0,2.0,,,,
-30.0,2.0,,,,
-30.0,6.0,,,,
-11.0,6.0,,,,
-11.0,6.0,,,,
30.0,5.0,,,,
14.0,4.0,,,,
7.0,4.0,,,,
7.0,-20.0,,,,
-3.0,-23.0,,,,
-3.0,15.0,,,,
-3.0,25.0,,,,
-3.0,25.0,,,,
-3.0,25.0,,,,
-3.0,5.0,,,,
-13.0,5.0,,,,
-13.0,-34.0,,,,
-13.0,-21.0,,,,
-13.0,-21.0,,,,
-13.0,7.0,,,,
14.0,-9.0,,,,
-6.0,-22.0,,,,
8.0,7.0,,,,
8.0,7.0,,,,
17.0,-5.0,,,,
-28.0,-5.0,,,,
-28.0,-10.0,,,,
-28.0,-10.0,,,,
-28.0,4.0,,,,
8.0,4.0,,,,
8.0,4.0,,,,
-5.0,4.0,,,,
-13.0,4.0,,,,
-13.0,4.0,,,,
-13.0,4.0,,,,
-24.0,-82.0,,,,
2.0,-82.0,,,,
7.0,-82.0,,,,
7.0,-82.0,,,,
-2.0,-82.0,,,,
-54.0,12.0,,,,
-54.0,12.0,,,,
-54.0,12.0,,,,
-54.0,12.0,,,,
-54.0,12.0,,,,
-54.0,-14.0,,,,
-54.0,-14.0,,,,
-54.0,-17.0,,,,
-54.0,-17.0,,,,
-54.0,9.0,,,,
-54.0,9.0,,,,
-54.0,1.0,,,,
-54.0,-9.0,,,,
-54.0,6.0,,,,
-54.0,20.0,,,,
-54.0,1.0,,,,
-54.0,-11.0,,,,
-54.0,-11.0,,,,
-54.0,-11.0,,,,
5.0,-11.0,,,,
8.0,-11.0,,,,
5.0,-11.0,,,,
19.0,-168.0,,,,
19.0,2.0,,,,
-15.0,2.0,,,,
-15.0,9.0,,,,
-28.0,9.0,,,,
-28.0,9.0,,,,
14.0,-24.0,,,,
1.0,-21.0,,,,
1.0,-21.0,,,,
-47.0,-15.0,,,,
-47.0,-13.0,,,,
-47.0,2.0,,,,
-47.0,16.0,,,,
-6.0,-24.0,,,,
6.0,-2.0,,,,
6.0,-16.0,,,,
-1.0,-16.0,,,,
23.0,-4.0,,,,
23.0,11.0,,,,
-4.0,-5.0,,,,
-4.0,-5.0,,,,
-4.0,-5.0,,,,
-4.0,-5.0,,,,
-17.0,-5.0,,,,
-17.0,-5.0,,,,
-17.0,-5.0,,,,
-17.0,-5.0,,,,
3.0,9.0,,,,
3.0,0.0,,,,
-4.0,0.0,,,,
-13.0,21.0,,,,
4.0,21.0,,,,
4.0,21.0,,,,
-7.0,-22.0,,,,
8.0,27.0,,,,
8.0,27.0,,,,
8.0,-2.0,,,,
8.0,-10.0,,,,
8.0,-10.0,,,,
-8.0,5.0,,,,
-8.0,5.0,,,,
-38.0,-81.0,,,,
-38.0,-81.0,,,,
-38.0,-81.0,,,,
8.0,-81.0,,,,
8.0,-81.0,,,,
8.0,-15.0,,,,
8.0,-12.0,,,,
-45.0,10.0,,,,
-45.0,10.0,,,,
-13.0,-6.0,,,,
-4.0,-6.0,,,,
-4.0,-29.0,,,,
0.0,-29.0,,,,
0.0,-29.0,,,,
0.0,-29.0,,,,
18.0,-21.0,,,,
18.0,0.0,,,,
18.0,17.0,,,,
18.0,17.0,,,,
18.0,-4.0,,,,
10.0,-4.0,,,,
10.0,-4.0,,,,
10.0,-12.0,,,,
-7.0,8.0,,,,
-7.0,8.0,,,,
-7.0,-4.0,,,,
-7.0,16.0,,,,
-7.0,16.0,,,,
-7.0,16.0,,,,
-7.0,-14.0,,,,
-7.0,-6.0,,,,
0.0,-6.0,,,,
-1.0,-6.0,,,,
-1.0,-14.0,,,,
16.0,8.0,,,,
0.0,-19.0,,,,
0.0,-19.0,,,,
0.0,-19.0,,,,
0.0,-19.0,,,,
0.0,-15.0,,,,
14.0,19.0,,,,
-5.0,5.0,,,,
-5.0,5.0,,,,
-5.0,5.0,,,,
-5.0,5.0,,,,
-5.0,5.0,,,,
2.0,5.0,,,,
-10.0,5.0,,,,
-16.0,2.0,,,,
-16.0,2.0,,,,
-16.0,-2.0,,,,
-16.0,-2.0,,,,
-16.0,14.0,,,,
-16.0,14.0,,,,
-16.0,13.0,,,,
-16.0,13.0,,,,
-16.0,3.0,,,,
-16.0,14.0,,,,
-16.0,14.0,,,,
-16.0,14.0,,,,
-16.0,-8.0,,,,
-16.0,9.0,,,,
-16.0,-11.0,,,,
-16.0,-11.0,,,,
-16.0,-11.0,,,,
-16.0,-11.0,,,,
-16.0,-11.0,,,,
-16.0,-11.0,,,,
-16.0,-36.0,,,,
-16.0,-36.0,,,,
-16.0,-36.0,,,,
-16.0,-36.0,,,,
-16.0,-36.0,,,,
-8.0,-36.0,,,,
31.0,-36.0,,,,
31.0,-36.0,,,,
-26.0,-36.0,,,,
-11.0,-30.0,,,,
18.0,-30.0,,,,
18.0,-10.0,,,,
18.0,-10.0,,,,
18.0,-10.0,,,,
18.0,-10.0,,,,
18.0,7.0,,,,
-18.0,-12.0,,,,
-18.0,5.0,,,,
1.0,4.0,,,,
1.0,-34.0,,,,
1.0,-34.0,,,,
-4.0,13.0,,,,
-18.0,13.0,,,,
-18.0,3.0,,,,
-18.0,3.0,,,,
5.0,10.0,,,,
-23.0,18.0,,,,
1.0,18.0,,,,
-10.0,16.0,,,,
-10.0,16.0,,,,
-10.0,16.0,,,,
1.0,-22.0,,,,
1.0,-22.0,,,,
1.0,-22.0,,,,
-5.0,-22.0,,,,
-41.0,-22.0,,,,
-41.0,-8.0,,,,
-41.0,19.0,,,,
-41.0,19.0,,,,
-41.0,-5.0,,,,
-41.0,-5.0,,,,
-41.0,-5.0,,,,
-41.0,-4.0,,,,
-41.0,4.0,,,,
-36.0,-22.0,,,,
-36.0,-17.0,,,,
-6.0,-17.0,,,,
-6.0,-17.0,,,,
-6.0,-17.0,,,,
-6.0,-17.0,,,,
7.0,-17.0,,,,
23.0,-17.0,,,,
23.0,-17.0,,,,
-15.0,-3.0,,,,
0.0,-3.0,,,,
0.0,-3.0,,,,
-21.0,-32.0,,,,
-5.0,-32.0,,,,
1.0,-32.0,,,,
-2.0,-13.0,,,,
-2.0,-4.0,,,,
-2.0,35.0,,,,
-16.0,35.0,,,,
-16.0,-74.0,,,,
8.0,-74.0,,,,
22.0,-74.0,,,,
22.0,-74.0,,,,
22.0,-74.0,,,,
22.0,-74.0,,,,
22.0,5.0,,,,
-60.0,5.0,,,,
-60.0,-12.0,,,,
-60.0,-12.0,,,,
-60.0,-12.0,,,,
-60.0,-1.0,,,,
-53.0,5.0,,,,
-53.0,5.0,,,,
-53.0,5.0,,,,
-7.0,5.0,,,,
-1.0,-8.0,,,,
-1.0,-30.0,,,,
-19.0,0.0,,,,
-19.0,-10.0,,,,
-19.0,18.0,,,,
-19.0,18.0,,,,
-16.0,1.0,,,,
-16.0,8.0,,,,
-16.0,4.0,,,,
-16.0,4.0,,,,
-16.0,4.0,,,,
17.0,-8.0,,,,
-23.0,-36.0,,,,
-23.0,-18.0,,,,
-24.0,-18.0,,,,
-24.0,-18.0,,,,
-24.0,-24.0,,,,
-24.0,10.0,,,,
-24.0,10.0,,,,
-24.0,18.0,,,,
7.0,18.0,,,,
-36.0,18.0,,,,
6.0,18.0,,,,
7.0,18.0,,,,
-12.0,7.0,,,,
-12.0,14.0,,,,
-12.0,-54.0,,,,
13.0,11.0,,,,
19.0,11.0,,,,
19.0,-56.0,,,,
19.0,-56.0,,,,
19.0,-56.0,,,,
-17.0,0.0,,,,
-17.0,0.0,,,,
-11.0,0.0,,,,
-11.0,20.0,,,,
-11.0,20.0,,,,
-11.0,-28.0,,,,
-11.0,9.0,,,,
-3.0,9.0,,,,
-3.0,9.0,,,,
-3.0,-14.0,,,,
-3.0,-226.0,,,,
-3.0,-226.0,,,,
-4.0,-1.0,,,,
-4.0,-1.0,,,,
-7.0,-1.0,,,,
-7.0,5.0,,,,
-7.0,-5.0,,,,
-5.0,-37.0,,,,
-5.0,11.0,,,,
-2.0,19.0,,,,
-60.0,19.0,,,,
-60.0,19.0,,,,
-19.0,32.0,,,,
-19.0,32.0,,,,
10.0,32.0,,,,
10.0,32.0,,,,
-3.0,32.0,,,,
-3.0,-23.0,,,,
13.0,12.0,,,,
11.0,23.0,,,,
-43.0,-12.0,,,,
-43.0,-12.0,,,,
-43.0,-12.0,,,,
8.0,14.0,,,,
10.0,-4.0,,,,
-14.0,3.0,,,,
-14.0,-13.0,,,,
-14.0,1.0,,,,
-19.0,7.0,,,,
-19.0,-10.0,,,,
-23.0,6.0,,,,
-23.0,6.0,,,,
-23.0,6.0,,,,
4.0,17.0,,,,
4.0,11.0,,,,
4.0,28.0,,,,
12.0,28.0,,,,
12.0,-1.0,,,,
22.0,-1.0,,,,
22.0,-4.0,,,,
22.0,-4.0,,,,
22.0,-7.0,,,,
0.0,-22.0,,,,
1.0,-1.0,,,,
1.0,33.0,,,,
1.0,20.0,,,,
1.0,0.0,,,,
1.0,-5.0,,,,
1.0,1.0,,,,
13.0,1.0,,,,
13.0,-3.0,,,,
13.0,-3.0,,,,
13.0,-3.0,,,,
13.0,0.0,,,,
-16.0,0.0,,,,
-16.0,0.0,,,,
-16.0,-5.0,,,,
7.0,-5.0,,,,
1.0,27.0,,,,
1.0,27.0,,,,
1.0,27.0,,,,
-15.0,-24.0,,,,
-18.0,-24.0,,,,
-18.0,-24.0,,,,
-18.0,-352.0,,,,
-4.0,-352.0,,,,
2.0,-352.0,,,,
2.0,-352.0,,,,
19.0,-352.0,,,,
19.0,-352.0,,,,
-30.0,-352.0,,,,
-30.0,-352.0,,,,
7.0,-352.0,,,,
7.0,-352.0,,,,
7.0,-352.0,,,,
-13.0,-352.0,,,,
-13.0,-352.0,,,,
-11.0,-352.0,,,,
-11.0,-352.0,,,,
-11.0,-352.0,,,,
-11.0,-352.0,,,,
-15.0,-352.0,,,,
4.0,-352.0,,,,
4.0,-352.0,,,,
4.0,-352.0,,,,
4.0,-352.0,,,,
4.0,-352.0,,,,
4.0,-352.0,,,,
4.0,-352.0,,,,
4.0,-352.0,,,,
4.0,-352.0,,,,
4.0,-352.0,,,,
4.0,-352.0,,,,
-7.0,-352.0,,,,
-7.0,-352.0,,,,
5.0,-352.0,,,,
5.0,-352.0,,,,
-12.0,-352.0,,,,
-12.0,-352.0,,,,
-12.0,-352.0,,,,
-12.0,-352.0,,,,
-12.0,-352.0,,,,
-12.0,-352.0,,,,
-18.0,-352.0,,,,
-18.0,-352.0,,,,
-18.0,-352.0,,,,
0.0,-352.0,,,,
5.0,-352.0,,,,
5.0,-7.0,,,,
2.0,-7.0,,,,
5.0,5.0,,,,
3.0,5.0,,,,
-12.0,7.0,,,,
8.0,1.0,,,,
8.0,16.0,,,,
-16.0,59.0,,,,
-16.0,59.0,,,,
-16.0,-13.0,,,,
-16.0,-13.0,,,,
-13.0,8.0,,,,
-13.0,-29.0,,,,
-13.0,-29.0,,,,
-20.0,9.0,,,,
5.0,9.0,,,,
-8.0,11.0,,,,
-8.0,11.0,,,,
17.0,2.0,,,,
-18.0,6.0,,,,
-18.0,6.0,,,,
