Q7S1T6,3.3147,7.6224
Q7SAA7,3.4629,-0.5687
U9W548,1.3536,1.1258
Q7RXA7,2.8188,2.4623
Q7S034,-1.0379,0.6431
Q7S484,1.4421,1.0465
Q7S6X1,0.7087,0.0194
Q7S8Z2,6.1351,1.2432
Q7S9N1,3.4963,1.1174
Q7S9Q1,0.8232,2.746
Q1K789,-0.9471,-0.5827
Q1K7H3,0.8893,0.6322
Q1K8H9,3.912,7.6751
Q7RVR5,1.6513,2.7356
Q7RXT7,3.206,2.2932
Q7RYI5,0.4403,6.4964
Q7RZ35,2.4801,3.4805
Q7S2I1,-0.0206,7.1272
Q7S3X5,5.0351,0.7137
Q7S6K5,7.1676,0.8585
Q7S9P3,3.164,2.5866
Q7SAP0,3.1875,5.4091
Q7SEF5,1.8638,3.5687
Q7SET9,-0.8902,-0.3094
V5IML7,0.2474,3.9475
Q1K818,1.4393,3.7266
Q7RVP8,3.1401,11.4673
Q7S096,2.3113,2.798
Q7S0B8,0.0235,1.3554
Q7SG58,1.4172,10.3635
Q8NIW7,5.6743,3.3137
Q1K540,0.6645,1.4852
Q7S9D2,0.7598,-0.4476
Q7SBI5,4.3387,1.2948
Q7SBR1,-0.0115,0.8949
Q7SH08,0.2578,2.0247
Q7SHC0,6.5452,1.6995
V5IRI5,8.665,11.9912
P11115,7.903,-0.1122
P20824,3.1494,2.2013
Q7RZN4,9.0812,2.25
Q7S020,2.7657,1.3664
Q7S1R7,3.7445,1.9657
Q7S647,0.1892,2.9756
Q7S742,-0.3306,3.0518
Q7S883,3.0546,3.3282
Q7S9M6,4.4082,5.373
Q7S9R0,-0.1424,-0.5391
Q7SB86,0.9439,0.9948
Q7SH34,0.8469,2.9561
Q7SH45,2.0686,1.7916
Q872F4,2.3114,3.9684
Q1K4M4,4.8061,-0.0757
Q1K7R7,0.001,0.4467
Q1K856,2.2058,2.5288
Q7RXR4,7.0921,3.1848
Q7SAJ9,2.9909,1.4598
Q7SI01,0.0039,0.9641
Q1K8E7,3.0065,3.1759
Q7RXZ6,5.324,11.5966
Q7SH63,4.2819,1.929
Q3Y3Z1,1.5702,3.9794
Q7RWI8,1.1189,6.3376
Q7RYM8,2.3071,1.8355
Q7S057,-0.5292,-0.0148
Q7SGM0,3.3009,1.7894
F5HAA2,3.3868,0.8678
Q7RUQ4,1.4489,1.134
Q7RVS3,-0.712,1.7678
Q7RZA1,1.0214,1.9137
Q7RZT9,1.3523,1.6634
Q7S4Y2,2.6592,3.0666
Q7S872,3.424,9.6586
Q7SAV6,4.9185,12.5783
Q7RYP8,-0.8366,1.6377
Q7S115,0.6389,2.7942
Q7S637,1.0983,4.5189
Q7SDN7,1.2586,2.6608
Q7SF91,0.1167,2.544
A7UVX1,0.3278,4.1294
Q1K7V0,1.2902,0.9149
Q1K8L2,-1.2823,-1.8898
Q7S0U6,0.8238,2.0005
Q7SEI6,-0.44,0.7135
Q8X0X2,1.0582,-0.3399
Q9HEV5,4.9319,0.7419
A7UXF4,0.0929,0.6177
Q1K6H7,1.9085,-0.3196
Q7S6E6,4.174,1.7248
Q7SCQ5,0.3206,-0.0532
Q7SDV3,1.1561,10.3298
Q7SH49,-0.3178,0.0045
O74225,0.5429,2.4941
Q1K7P1,2.7622,7.7771
Q7RYI7,3.1047,1.9829
Q7RZF1,1.2935,-1.431
Q7SBI2,5.4776,3.5069
P33288,2.8435,0.3723
Q1K6D4,2.0319,7.3021
Q1K7V7,2.8699,1.7538
Q1K8A2,1.5934,-1.0766
Q7RY67,2.6125,1.6755
Q7RZD5,1.6718,3.0222
Q7S5A2,-0.0495,0.0189
Q7S8T9,1.1042,1.5064
Q9HGI2,0.5333,4.4443
P28349,5.3243,5.8707
Q1K694,5.0323,1.109
Q1K878,2.7227,0.5321
Q1K8R3,2.2185,9.6043
Q7RWE7,16.6873,6.0774
Q7S379,1.8743,-0.1944
Q7S6V7,-1.6298,-2.6558
Q7S9K6,3.6034,4.4645
Q7SE18,2.5555,4.7081
Q7SE19,0.296,2.8411
A7UW17,1.075,4.5001
Q7S0Q9,-0.1252,-0.7288
Q7S3H0,5.92,-0.6587
Q7SE76,7.3771,3.4365
Q8J0U2,0.981,-1.2766
V5IM78,1.0339,5.3535
P78714,5.9827,2.1119
Q7RYI6,4.5835,9.9969
Q7S0W1,2.653,4.8756
Q7SFC0,-0.6257,1.9615
Q8TG13,0.8979,-1.2364
U9W323,2.0521,0.3777
U9W4Q2,1.9265,1.5121
Q7S3E5,3.5107,2.315
Q7S9M2,1.1504,1.2064
Q7SBF2,4.7352,2.5461
Q7SCQ2,0.5782,1.323
Q7SHE4,0.591,0.7531
V5IND7,0.3941,-0.1322
P19212,6.416,3.7536
Q1K5G7,2.8523,3.1112
Q1K776,3.4985,0.8843
Q7S159,2.7111,4.8155
Q7S1F3,1.7493,0.0047
Q7S3H9,4.0442,5.8484
Q7S4J5,3.886,2.4103
Q7SDP1,5.1589,2.5049
V5ILB6,1.9526,0.004
V5IM45,5.4216,18.4239
V5IM47,1.0343,0.9871
Q01277,-0.5781,1.0508
Q7RVT5,2.0631,7.4369
Q7S4J2,0.1958,4.3908
Q7S845,0.5821,0.0335
Q7SDM1,-0.7527,0.2507
Q7SE42,0.1597,0.3356
U9W8H4,1.0578,0.5382
V5IKI4,4.0068,3.2378
V5ILL9,8.6406,6.7762
V5INN5,3.4036,2.4397
P23762,1.2324,3.07
Q7RUA4,5.3036,3.3929
Q7S4G3,6.837,1.6358
Q7SEM9,3.97,6.6743
Q7SFR5,0.4045,-0.0805
Q7RVB4,1.2152,0.6763
Q7SAP4,3.0388,3.1168
A7UWE6,0.0137,-1.0079
P87000,2.6193,2.8362
Q7S8R7,0.6241,10.9491
Q7SFI7,4.6772,0.7516
Q7SFQ0,1.9956,6.8415
Q7SHG9,0.3282,-0.148
U9W851,-0.4918,2.0319
V5IPB2,2.1754,4.2775
Q1K842,5.1999,7.0436
Q7RV02,2.6487,1.9792
Q7RX67,-0.4274,6.8335
Q7RYI3,2.6674,2.3781
Q7S2I8,2.2839,0.3895
Q7S519,-0.8543,0.1587
Q9P326,3.778,1.5013
V5INX7,0.448,0.6083
V5IPL1,1.0553,7.2261
V5IQU5,1.808,0.417
Q1K4W5,2.0936,10.3713
Q7RYN1,-0.0457,1.6886
Q7RZ50,0.1636,-0.4438
Q7S088,0.0059,3.8931
Q7SE10,5.2389,7.6485
Q8X225,0.4056,0.7822
V5IMK9,6.3553,0.2991
A7UWA9,0.1879,3.6823
A7UWD4,10.5097,20.0525
Q7RZC1,2.0532,1.3698
Q7S8Q2,2.9869,2.9742
Q7SAI0,2.9939,2.7796
Q7SFK6,0.0537,1.0157
Q9HE87,-1.0285,1.5023
V5INF5,0.0525,0.6933
A7UW19,1.6721,5.3653
P38679,1.9752,-0.6306
Q1K5C2,0.3358,0.625
Q1K622,2.1674,2.2839
Q7S517,0.6891,7.1128
Q7SAR3,2.4959,1.9489
Q7SE34,4.5694,0.5751
Q872U8,3.7987,1.4977
V5INS1,6.3196,10.4516
V5IRG8,7.3054,9.0644
A7UWD6,-1.1316,0.0528
Q1K521,2.9432,-0.0083
Q1K6Q4,0.5724,2.4737
Q1K7U8,0.2444,2.1289
Q7RYW5,7.9396,8.0366
Q7S2H0,0.4548,4.1698
Q7S305,6.5647,3.3127
Q7S4M9,4.1087,6.563
Q7S6W0,1.1671,11.1139
Q7SAT8,11.5842,17.9071
Q7SEW3,1.5856,2.2321
V5IKI9,1.6424,1.985
V5INK6,2.542,2.7661
Q1K639,3.6127,1.2179
Q7RYJ0,5.8426,10.5571
Q7S3A5,0.701,0.5426
Q9P6U7,1.201,0.8845
U9W375,2.2814,6.2162
V5IKW9,0.5053,9.1515
Q7SCT0,1.5453,-0.5908
Q7SD73,1.1215,5.9755
V5INM3,0.8353,-0.8403
V5IQM8,1.9809,4.535
O13396,-1.1531,2.1051
Q1K719,7.4466,19.1092
Q7RUS7,-0.6552,1.1597
Q7S052,1.8933,1.5513
Q7S1T7,0.4819,0.2441
Q7S2D5,4.0929,6.9109
V5IQ47,5.225,3.0803
P19392,1.1902,0.285
Q1K877,0.3662,6.9168
Q7RZK8,0.1614,0.6218
Q7S1H1,5.1317,4.1581
Q7S304,-2.1248,-0.4445
Q7SDE5,0.632,4.2817
Q7SGH7,1.4604,0.4148
Q9HE63,1.1195,0.7417
Q1K507,2.3694,4.1355
Q1K6C2,0.4929,8.6933
Q7RVN7,3.6322,1.6091
Q7SHH0,2.9691,1.2707
Q01369,0.4057,-1.3779
Q7S3A2,3.9081,-1.2515
Q7S4E6,-1.2426,-0.6296
Q7S5E3,4.3279,3.8906
Q7SFX1,4.7216,7.4928
Q1K6R8,1.4353,-0.0341
Q7RY50,-0.6631,1.76
Q7RZN9,2.2537,3.5384
Q7S4T8,3.5547,-1.3538
Q7S971,4.2273,7.3295
Q7SED6,-1.0284,2.115
Q7SFM0,6.7481,1.4553
Q1K600,3.658,5.2735
Q3Y3Z2,1.5133,0.5649
Q7SCV7,3.0548,1.586
Q7SD56,3.0637,3.7277
Q7SDJ8,0.5923,0.6459
V5IN93,-0.1114,1.5321
A3RNH4,1.0059,2.4733
Q1K6X9,0.4188,0.3145
Q1K6Y3,0.2812,3.2633
Q7S0Q1,-0.1859,0.6185
Q7S785,-2.0293,-0.0957
Q7SFQ6,0.4218,2.0702
P11638,2.5141,0.0611
Q1K6F3,0.3111,0.5026
Q1K8U1,4.8481,4.3351
Q7RWJ4,1.5044,6.9427
Q7RYY0,4.6107,5.7405
Q7S6P1,3.3125,0.9143
Q7S7Q5,2.1826,1.2635
Q7S885,-0.6035,1.371
Q7S9B7,2.2838,0.525
Q7SG44,5.8623,11.1413
Q8WZX5,1.6882,3.5358
O13360,1.1218,1.9471
Q1K7A9,3.7178,10.1469
Q7S205,3.3177,13.279
Q7S471,4.5629,1.4723
Q7SEX7,0.4072,1.179
Q871A4,4.8949,0.1529
V5INA3,1.438,0.5708
V5IPN6,-0.2475,0.4151
F5HH93,2.7425,3.38
Q7S2M8,2.5577,0.7881
Q7S2U2,1.5129,5.1042
Q7S515,-1.0921,1.4512
Q7S9N5,0.6919,3.2326
Q7SB13,1.5793,0.9975
Q7SCC0,1.3695,10.7608
Q7SHW0,8.3961,-0.2848
A7UVV8,2.1788,-0.2574
Q1K4R9,0.7438,0.0692
Q1K692,1.051,1.899
Q7RV28,3.5688,10.8668
Q7RV52,0.8255,0.5896
Q7RYX4,3.1321,-0.1382
Q7S2W9,2.6854,4.0089
Q7S808,0.1472,2.3197
Q7S974,0.3238,0.984
Q7SAC4,1.2818,4.4054
Q7SCT1,0.5549,0.4108
Q7SCZ4,0.4369,9.1702
Q7SDF3,2.4324,6.1638
Q7SEU8,3.4296,0.5255
Q7SHT8,3.0551,2.637
Q7SHZ5,1.768,1.7498
F5H8Z6,6.1757,0.1862
Q1K8Y3,2.3141,1.9485
Q7S086,-0.1776,2.8548
Q7S468,3.0795,2.9098
Q7S636,0.947,1.2252
Q7S6H2,-0.2591,5.5261
Q7S886,6.227,2.2785
Q7SD49,0.4102,1.6509
Q7RW44,0.5494,0.9713
Q7RXD7,8.582,20.1863
Q7S1F4,0.7868,0.6718
Q7S9N7,1.1971,-0.2412
Q7SEG2,2.3386,2.3082
Q7SFN0,0.5505,3.1133
Q7RXR3,0.982,2.4985
Q7S1X9,2.3603,3.4213
Q7SEE8,0.6904,2.2673
V5IN36,1.7047,1.3694
V5IP15,2.0556,2.2494
A7UWM6,-0.754,0.3927
P87253,2.4193,2.7223
Q7S6B3,1.2213,0.9371
Q7SB27,0.2204,3.0849
Q7SI03,0.1675,-0.6059
U9WGX9,0.2283,-0.4497
Q1K7E2,2.2587,0.5925
Q7RZ48,-0.9,-0.8728
Q7S3Q7,3.1883,-1.5736
Q7SE87,0.163,-1.4251
Q7S2Y6,-0.255,2.1306
Q7SAB7,0.1683,2.4974
Q7SEY2,-0.7428,7.1486
Q7SFZ9,1.6268,4.6717
Q7RYR8,1.9022,1.2987
Q7S3B2,0.789,2.6354
Q7S5E4,2.5257,6.1973
Q7S6N6,3.9532,6.3692
Q1K714,1.1086,1.6562
Q7RZ84,5.3808,2.5465
Q7S313,3.0283,-0.4429
Q7SHF0,4.562,2.5385
O60045,0.4585,-0.1382
Q1K6U0,5.2913,6.3782
Q1K827,-1.5648,-1.0823
Q7RYZ7,2.8627,12.2182
Q7S5N6,1.9912,1.6484
Q7SAF8,1.3761,1.06
Q7SCW0,0.843,2.6893
Q7SD75,4.2195,4.1426
Q7SFW9,4.6121,2.9931
Q7SG08,5.4998,5.7178
Q7SHJ1,1.7424,-0.8728
V5IKZ2,1.5292,4.2987
V5IPQ4,2.5565,5.0501
A7UX10,0.2198,0.4024
Q1K8T3,3.1571,12.4665
Q7RX52,2.7519,3.7923
Q7SAG0,3.5828,3.1894
Q1K612,2.5526,6.5974
Q7RXH5,1.0754,2.7981
Q7S1V5,-1.508,-0.0397
Q7S4J6,1.2766,5.9835
Q7S7J5,-0.9137,5.8834
Q7SA49,1.364,1.1311
Q7SDB0,-1.4011,1.2607
Q7SF86,-0.2401,3.1927
Q7SHQ7,2.2073,5.7266
U9W2Y4,-0.4029,0.1308
Q1K6E3,6.5785,3.84
Q1K952,-0.2069,0.8404
Q7RXF5,1.6603,2.1936
Q7S4N4,-0.4447,8.5058
Q7S757,4.4688,4.9226
Q7SDH2,0.6516,1.5773
V5ILD8,5.7633,1.6036
V5IM10,4.7205,5.9716
V5INL4,3.7899,2.7114
Q1K554,0.9391,2.2206
Q1K8S5,3.7737,0.6123
Q7RXP4,2.6502,5.8597
Q7RYV1,0.8883,14.9138
Q7RZA5,-0.7717,0.2793
Q7S0G3,2.7019,3.4486
Q7S1T3,2.5057,0.4159
Q7S4L9,0.6283,2.3458
Q7S5R6,0.1304,1.9963
Q7SCP4,0.5266,-1.1891
Q7SCY3,1.0133,0.0949
Q7RW40,0.3698,8.0718
Q7RY88,2.3305,1.0305
Q7S563,6.1336,1.5624
Q7S8R8,-0.6161,4.0255
Q7SDJ7,2.4604,1.2361
Q7SI47,0.6994,1.4913
Q871M9,0.1759,-0.4143
Q8X077,1.0054,0.4581
Q9P5T3,0.2775,3.1
U9W3M5,1.1609,1.4412
V5IQP8,0.8051,0.7559
Q7RZE5,3.1099,5.759
Q7S8P3,1.5661,-1.0333
Q7S8P5,2.6367,3.2531
Q7S8Q1,1.4548,2.1191
Q7SBY7,2.8485,19.766
V5IMC7,1.003,5.7534
Q1K772,0.8765,0.317
Q1K8W2,1.0105,2.0694
Q7RX69,-1.9555,0.3189
Q7SEK8,2.4252,8.744
V5IQ34,1.8464,2.5925
Q7RX80,3.9185,2.3151
Q7S4I9,2.9677,11.885
Q7S4V2,1.7379,1.0357
Q7S6P9,4.0219,11.9927
Q7SB36,7.6615,3.8622
V5INX9,9.4755,3.6352
Q1K614,0.1852,2.3708
Q7SH33,4.7731,3.4135
V5IMU8,3.5036,6.7775
Q1K6I4,1.0029,1.9395
Q7RY04,3.5971,1.9886
Q7RY59,1.3376,0.9882
Q7RYB2,1.5529,2.6742
Q7SC61,7.5319,21.8251
U9WGN3,0.2683,-1.6259
V5IMJ3,2.5891,10.7828
Q7RWZ1,3.5767,9.1172
Q7RX38,2.3696,1.6888
Q7RY75,1.3343,0.706
Q7S4P8,0.8979,13.6815
Q7S5E8,3.6216,5.3914
Q7S687,-1.0088,-0.3454
Q7S8Z0,1.5901,0.1935
Q7S948,0.5253,-0.1885
Q7SB74,1.9086,1.8662
Q7SCN4,2.4255,1.9667
Q7SGT1,1.4025,-0.2084
V5IPF0,2.6445,1.3038
A3RNH9,-0.1646,5.7243
Q7RWB6,1.9002,4.7541
Q7S6V8,3.1647,-0.0606
Q7SDF4,0.1669,1.1044
Q1K5P9,0.9337,0.9576
Q1K6Z9,0.598,0.7012
Q7RY25,6.7506,3.3549
Q7RZ97,-0.2564,1.6606
Q7S0U7,2.2324,5.1359
Q7S4N3,-0.7938,2.2652
Q7S4X0,1.6132,0.4864
Q7S9X0,-0.6656,1.6054
Q7SBU6,5.2351,14.4355
V5INJ9,1.2854,2.4396
V5IQC3,2.4247,1.4866
O13493,1.715,1.17
Q06712,2.3837,14.1206
Q1K6M7,2.1834,5.7124
Q1K7M1,-0.7386,1.6925
Q1K8R0,3.3816,3.8264
Q1K942,-0.547,-0.2099
Q7S1F9,1.9356,0.8036
Q7S389,0.6469,2.9128
Q7S3D3,-1.0297,1.331
Q7S3L5,-1.0705,0.2816
Q7S6G9,2.9207,1.8405
Q7S973,7.5504,12.1072
Q7SGF5,6.2611,11.3975
Q7SGW3,1.8384,0.7192
V5IMY5,5.2759,1.3892
Q1K6S4,1.3877,4.303
Q1K6X3,1.5659,5.5444
Q7S7H0,1.6798,9.9574
Q7SG71,0.4512,1.5091
Q7SGQ8,3.539,0.9414
V5IN23,0.6479,0.7266
V5IRF7,2.6241,7.1534
A7UW89,1.0674,1.3376
A7UXD4,1.0247,4.7418
Q7S9W1,-1.478,1.9004
Q7SAL3,0.7997,4.2595
Q7SAV4,1.7818,-1.0085
Q1K5Y8,0.4975,-1.2102
Q7S4K8,0.8731,2.1027
